319      4.57114417      4.57114417      0.01956345      0.01956345
320      4.59078807      4.59078807      0.01964390      0.01964390
321      4.61051287      4.61051287      0.01972480      0.01972480
322      4.63031900      4.63031900      0.01980614      0.01980614
323      4.65020693      4.65020693      0.01988793      0.01988793
324      4.67017711      4.67017711      0.01997017      0.01997017
325      4.69022998      4.69022998      0.02005287      0.02005287
326      4.71036600      4.71036600      0.02013603      0.02013603
327      4.73058564      4.73058564      0.02021964      0.02021964
328      4.75088935      4.75088935      0.02030371      0.02030371
329      4.77127760      4.77127760      0.02038825      0.02038825
330      4.79175085      4.79175085      0.02047325      0.02047325
331      4.81230957      4.81230957      0.02055872      0.02055872
332      4.83295423      4.83295423      0.02064466      0.02064466
333      4.85368530      4.85368530      0.02073107      0.02073107
334      4.87450327      4.87450327      0.02081796      0.02081796
335      4.89540859      4.89540859      0.02090533      0.02090533
336      4.91640176      4.91640176      0.02099317      0.02099317
337      4.93748326      4.93748326      0.02108150      0.02108150
338      4.95865358      4.95865358      0.02117031      0.02117031
339      4.97991319      4.97991319      0.02125961      0.02125961
340      5.00126259      5.00126259      0.02134940      0.02134940
341      5.02270228      5.02270228      0.02143968      0.02143968
342      5.04423274      5.04423274      0.02153046      0.02153046
343      5.06585447      5.06585447      0.02162174      0.02162174
344      5.08756798      5.08756798      0.02171351      0.02171351
345      5.10937377      5.10937377      0.02180579      0.02180579
346      5.13127234      5.13127234      0.02189857      0.02189857
347      5.15326420      5.15326420      0.02199186      0.02199186
348      5.17534985      5.17534985      0.02208566      0.02208566
349      5.19752982      5.19752982      0.02217997      0.02217997
350      5.21980462      5.21980462      0.02227480      0.02227480
351      5.24217476      5.24217476      0.02237014      0.02237014
352      5.26464077      5.26464077      0.02246601      0.02246601
353      5.28720317      5.28720317      0.02256240      0.02256240
354      5.30986248      5.30986248      0.02265931      0.02265931
355      5.33261924      5.33261924      0.02275676      0.02275676
356      5.35547398      5.35547398      0.02285474      0.02285474
357      5.37842723      5.37842723      0.02295325      0.02295325
358      5.40147952      5.40147952      0.02305229      0.02305229
359      5.42463140      5.42463140      0.02315188      0.02315188
360      5.44788341      5.44788341      0.02325201      0.02325201
361      5.47123610      5.47123610      0.02335269      0.02335269
362      5.49469001      5.49469001      0.02345391      0.02345391
363      5.51824570      5.51824570      0.02355569      0.02355569
364      5.54190371      5.54190371      0.02365801      0.02365801
365      5.56566461      5.56566461      0.02376090      0.02376090
366      5.58952895      5.58952895      0.02386434      0.02386434
367      5.61349730      5.61349730      0.02396835      0.02396835
368      5.63757023      5.63757023      0.02407292      0.02407292
369      5.66174829      5.66174829      0.02417806      0.02417806
370      5.68603207      5.68603207      0.02428378      0.02428378
371      5.71042213      5.71042213      0.02439006      0.02439006
372      5.73491905      5.73491905      0.02449693      0.02449693
373      5.75952342      5.75952342      0.02460437      0.02460437
374      5.78423582      5.78423582      0.02471240      0.02471240
375      5.80905683      5.80905683      0.02482101      0.02482101
376      5.83398704      5.83398704      0.02493021      0.02493021
377      5.85902704      5.85902704      0.02504000      0.02504000
378      5.88417743      5.88417743      0.02515039      0.02515039
379      5.90943881      5.90943881      0.02526138      0.02526138
380      5.93481178      5.93481178      0.02537297      0.02537297
381      5.96029695      5.96029695      0.02548516      0.02548516
382      5.98589491      5.98589491      0.02559797      0.02559797
383      6.01160629      6.01160629      0.02571138      0.02571138
384      6.03743170      6.03743170      0.02582540      0.02582540
385      6.06337174      6.06337174      0.02594005      0.02594005
386      6.08942706      6.08942706      0.02605531      0.02605531
387      6.11559826      6.11559826      0.02617120      0.02617120
388      6.14188597      6.14188597      0.02628772      0.02628772
389      6.16829083      6.16829083      0.02640486      0.02640486
390      6.19481347      6.19481347      0.02652264      0.02652264
391      6.22145453      6.22145453      0.02664105      0.02664105
392      6.24821464      6.24821464      0.02676011      0.02676011
393      6.27509445      6.27509445      0.02687981      0.02687981
394      6.30209460      6.30209460      0.02700015      0.02700015
395      6.32921575      6.32921575      0.02712115      0.02712115
396      6.35645855      6.35645855      0.02724280      0.02724280
397      6.38382365      6.38382365      0.02736510      0.02736510
398      6.41131172      6.41131172      0.02748807      0.02748807
399      6.43892342      6.43892342      0.02761170      0.02761170
400      6.46665942      6.46665942      0.02773600      0.02773600
401      6.49452038      6.49452038      0.02786096      0.02786096
402      6.52250699      6.52250699      0.02798661      0.02798661
403      6.55061991      6.55061991      0.02811293      0.02811293
404      6.57885984      6.57885984      0.02823993      0.02823993
405      6.60722745      6.60722745      0.02836761      0.02836761
406      6.63572344      6.63572344      0.02849599      0.02849599
407      6.66434849      6.66434849      0.02862505      0.02862505
408      6.69310330      6.69310330      0.02875481      0.02875481
409      6.72198857      6.72198857      0.02888527      0.02888527
410      6.75100501      6.75100501      0.02901644      0.02901644
411      6.78015332      6.78015332      0.02914831      0.02914831
412      6.80943420      6.80943420      0.02928089      0.02928089
413      6.83884838      6.83884838      0.02941418      0.02941418
414      6.86839657      6.86839657      0.02954819      0.02954819
415      6.89807949      6.89807949      0.02968292      0.02968292
416      6.92789787      6.92789787      0.02981838      0.02981838
417      6.95785244      6.95785244      0.02995457      0.02995457
418      6.98794392      6.98794392      0.03009148      0.03009148
419      7.01817306      7.01817306      0.03022914      0.03022914
420      7.04854060      7.04854060      0.03036754      0.03036754
421      7.07904727      7.07904727      0.03050668      0.03050668
422      7.10969384      7.10969384      0.03064656      0.03064656
423      7.14048104      7.14048104      0.03078720      0.03078720
424      7.17140964      7.17140964      0.03092860      0.03092860
425      7.20248040      7.20248040      0.03107076      0.03107076
426      7.23369408      7.23369408      0.03121368      0.03121368
427      7.26505144      7.26505144      0.03135736      0.03135736
428      7.29655326      7.29655326      0.03150182      0.03150182
429      7.32820032      7.32820032      0.03164706      0.03164706
430      7.35999340      7.35999340      0.03179307      0.03179307
431      7.39193327      7.39193327      0.03193987      0.03193987
432      7.42402073      7.42402073      0.03208746      0.03208746
433      7.45625658      7.45625658      0.03223584      0.03223584
434      7.48864159      7.48864159      0.03238502      0.03238502
435      7.52117659      7.52117659      0.03253499      0.03253499
436      7.55386236      7.55386236      0.03268578      0.03268578
437      7.58669973      7.58669973      0.03283737      0.03283737
438      7.61968950      7.61968950      0.03298977      0.03298977
439      7.65283250      7.65283250      0.03314299      0.03314299
440      7.68612953      7.68612953      0.03329704      0.03329704
441      7.71958144      7.71958144      0.03345190      0.03345190
442      7.75318904      7.75318904      0.03360760      0.03360760
443      7.78695318      7.78695318      0.03376414      0.03376414
444      7.82087469      7.82087469      0.03392151      0.03392151
