      -0.875294       2.869470      -1.703122       4.580260      -1.703122       4.580260      -1.222689       4.008310      -1.222689       4.008310
      -0.815685       2.886981      -1.633939       4.655170      -1.633939       4.655170      -1.149684       4.069130      -1.149684       4.069130
      -0.754898       2.903469      -1.562196       4.731600      -1.562196       4.731600      -1.074079       4.131090      -1.074079       4.131090
      -0.692932       2.918877      -1.487727       4.809650      -1.487727       4.809650      -0.995704       4.194270      -0.995704       4.194270
      -0.629791       2.933149      -1.410387       4.889390      -1.410387       4.889390      -0.914411       4.258730      -0.914411       4.258730
      -0.565480       2.946223      -1.330005       4.970910      -1.333207       4.967689      -0.830030       4.324540      -0.833418       4.321919
      -0.500006       2.958039      -1.246375       5.054330      -1.257082       5.043726      -0.742359       4.391790      -0.753621       4.383213
      -0.433378       2.968532      -1.159307       5.139740      -1.182137       5.117483      -0.651198       4.460560      -0.675145       4.442606
      -0.365608       2.977638      -1.068586       5.227250      -1.108493       5.188938      -0.556327       4.530940      -0.598108       4.500090
      -0.297737       2.985972      -1.008068       5.284820      -1.036269       5.258071      -0.493115       4.577190      -0.522630       4.555657
      -0.229611       2.994337      -0.947218       5.342080      -0.965584       5.324863      -0.429606       4.623160      -0.448828       4.609298
      -0.161231       3.002733      -0.886048       5.399030      -0.896554       5.389291      -0.365812       4.668850      -0.376816       4.661003
      -0.092594       3.011160      -0.824545       5.455690      -0.829295       5.451335      -0.301718       4.714280      -0.306708       4.710760
      -0.023701       3.019619      -0.762697       5.512080      -0.763918       5.510972      -0.237322       4.759460      -0.238615       4.758557
       0.045451       3.028110      -0.700537       5.568180      -0.700537       5.568180      -0.172648       4.804381      -0.172648       4.804381
       0.114862       3.036633      -0.638051       5.624010      -0.638051       5.624010      -0.107677       4.849064      -0.107677       4.849064
       0.184532       3.045187      -0.575226       5.679590      -0.575226       5.679590      -0.042414       4.893515      -0.042414       4.893515
       0.254464       3.053774      -0.512068       5.734921      -0.512068       5.734921       0.023142       4.937739       0.023142       4.937739
       0.324657       3.062392      -0.448601       5.789991      -0.448601       5.789991       0.088991       4.981744       0.088991       4.981744
       0.395114       3.071043      -0.384809       5.844819      -0.384809       5.844819       0.155132       5.025538       0.155132       5.025538
       0.465834       3.079727      -0.320693       5.899413      -0.320693       5.899413       0.221566       5.069125       0.221566       5.069125
